Store,Date,Temperature,Fuel_Price,CPI,Unemployment
2,2019-04-28,40 °C,"20,764 VNĐ",,nan %
2,2019-11-28,43 °C,"20,631 VNĐ",,nan %
2,2019-07-10,40 °C,"21,577 VNĐ",,nan %
2,2019-07-17,42 °C,"21,966 VNĐ",,nan %
3,2016-04-22,23 °C,"15,607 VNĐ",214.4248812,7.3679999999999986 %
3,2016-11-22,24 °C,"15,461 VNĐ",214.57479159999997,7.3679999999999986 %
3,2016-02-10,24 °C,"15,255 VNĐ",214.61988680000002,7.3679999999999986 %
3,2016-02-17,26 °C,"15,540 VNĐ",214.6475127,7.3679999999999986 %
3,2016-04-23,27 °C,"15,928 VNĐ",214.6751386,7.3679999999999986 %
3,2016-11-23,32 °C,"16,183 VNĐ",214.70276459999997,7.3679999999999986 %
3,2016-03-09,30 °C,"16,505 VNĐ",214.5301219,7.3679999999999986 %
3,2016-03-16,29 °C,"16,577 VNĐ",214.3241011,7.3679999999999986 %
3,2016-01-26,33 °C,"16,499 VNĐ",214.11808030000003,7.343 %
3,2016-08-25,34 °C,"16,808 VNĐ",213.91205950000003,7.343 %
3,2016-04-06,33 °C,"17,039 VNĐ",213.7726889,7.343 %
3,2016-04-13,34 °C,"16,960 VNĐ",213.72218519999998,7.343 %
3,2016-04-20,35 °C,"16,869 VNĐ",213.6716815,7.343 %
3,2016-06-25,37 °C,"17,202 VNĐ",213.6211778,7.343 %
3,2016-05-04,39 °C,"17,318 VNĐ",213.6196139,7.343 %
3,2016-05-11,38 °C,"17,148 VNĐ",213.9116886,7.343 %
3,2016-05-18,39 °C,"16,741 VNĐ",214.2037634,7.343 %
3,2016-03-27,39 °C,"16,414 VNĐ",214.49583819999998,7.343 %
3,2016-10-27,41 °C,"16,189 VNĐ",214.78791299999997,7.343 %
3,2016-06-08,42 °C,"16,001 VNĐ",214.78582590000002,7.343 %
3,2016-06-15,42 °C,"16,098 VNĐ",214.6660741,7.343 %
3,2016-01-29,41 °C,"16,195 VNĐ",214.54632220000002,7.346 %
3,2016-08-28,41 °C,"16,031 VNĐ",214.4265704,7.346 %
3,2016-07-06,42 °C,"15,916 VNĐ",214.41764759999998,7.346 %
3,2016-07-13,42 °C,"15,825 VNĐ",214.55649680000005,7.346 %
3,2016-07-20,41 °C,"16,019 VNĐ",214.695346,7.346 %
3,2016-05-29,43 °C,"15,940 VNĐ",214.8341952,7.346 %
3,2016-08-03,43 °C,"16,335 VNĐ",214.97304440000002,7.346 %
3,2016-08-10,44 °C,"16,165 VNĐ",214.9314191,7.346 %
3,2016-08-17,43 °C,"15,892 VNĐ",214.8897938,7.346 %
3,2016-02-28,42 °C,"15,637 VNĐ",214.8481685,7.346 %
3,2016-09-29,40 °C,"15,564 VNĐ",214.8065431,7.346 %
3,2016-09-07,41 °C,"15,667 VNĐ",214.83224840000003,7.346 %
3,2016-09-14,38 °C,"15,922 VNĐ",214.90845159999998,7.346 %
3,2016-01-01,37 °C,"15,795 VNĐ",214.9846548,7.564 %
3,2016-07-31,33 °C,"15,977 VNĐ",215.060858,7.564 %
3,2016-10-05,35 °C,"16,505 VNĐ",215.1293114,7.564 %
3,2016-10-12,36 °C,"16,535 VNĐ",215.17838999999998,7.564 %
3,2016-10-19,36 °C,"16,480 VNĐ",215.22746859999998,7.564 %
3,2016-05-01,31 °C,"16,316 VNĐ",215.2765472,7.564 %
3,2016-12-01,31 °C,"16,553 VNĐ",215.32562579999998,7.564 %
3,2016-11-09,29 °C,"16,814 VNĐ",215.2074519,7.564 %
3,2016-11-16,34 °C,"16,596 VNĐ",215.06140249999999,7.564 %
3,2016-03-02,27 °C,"16,432 VNĐ",214.9153531,7.564 %
3,2016-10-02,26 °C,"17,251 VNĐ",214.7693037,7.564 %
3,2016-12-07,26 °C,"17,409 VNĐ",214.704919,7.564 %
3,2016-12-14,29 °C,"17,512 VNĐ",214.70178280000002,7.564 %
3,2016-12-21,27 °C,"17,858 VNĐ",214.6986466,7.564 %
3,2017-06-21,27 °C,"18,058 VNĐ",214.69551040000002,7.551 %
3,2017-01-04,22 °C,"18,100 VNĐ",214.74707290000003,7.551 %
3,2017-01-11,25 °C,"18,301 VNĐ",215.1268275,7.551 %
3,2017-01-18,24 °C,"18,264 VNĐ",215.5065821,7.551 %
3,2017-03-23,23 °C,"18,137 VNĐ",215.88633670000002,7.551 %
3,2017-10-23,22 °C,"18,337 VNĐ",216.26609130000003,7.551 %
3,2017-02-08,31 °C,"18,477 VNĐ",216.5843571,7.551 %
3,2017-02-15,34 °C,"18,598 VNĐ",216.8780275,7.551 %
3,2017-03-24,33 °C,"19,951 VNĐ",217.17169790000003,7.551 %
3,2017-10-24,31 °C,"20,989 VNĐ",217.46536830000002,7.551 %
3,2017-03-08,35 °C,"21,165 VNĐ",217.72352259999997,7.551 %
3,2017-03-15,36 °C,"21,074 VNĐ",217.96747050000002,7.551 %
3,2016-12-25,34 °C,"21,383 VNĐ",218.21141839999999,7.574 %
3,2017-07-25,36 °C,"21,978 VNĐ",218.4553663,7.574 %
3,2017-04-05,38 °C,"22,712 VNĐ",218.6788642,7.574 %
3,2017-04-12,38 °C,"23,100 VNĐ",218.851237,7.574 %
3,2017-04-19,39 °C,"23,119 VNĐ",219.0236099,7.574 %
3,2017-05-26,35 °C,"23,701 VNĐ",219.1959827,7.574 %
3,2017-05-03,40 °C,"23,659 VNĐ",219.36835559999997,7.574 %
3,2017-05-10,38 °C,"23,707 VNĐ",219.127216,7.574 %
3,2017-05-17,42 °C,"22,973 VNĐ",218.8860765,7.574 %
3,2017-02-24,42 °C,"22,445 VNĐ",218.6449369,7.574 %
3,2017-09-26,42 °C,"22,136 VNĐ",218.4037974,7.574 %
3,2017-06-07,43 °C,"22,069 VNĐ",218.35517480000001,7.574 %
3,2017-06-14,42 °C,"21,808 VNĐ",218.45094,7.574 %
3,2016-12-28,43 °C,"21,383 VNĐ",218.54670519999996,7.567 %
3,2017-07-28,43 °C,"21,116 VNĐ",218.64247039999998,7.567 %
3,2017-07-05,44 °C,"21,693 VNĐ",218.7275216,7.567 %
3,2017-07-12,43 °C,"22,154 VNĐ",218.78578810000002,7.567 %
3,2017-07-19,44 °C,"22,342 VNĐ",218.8440545,7.567 %
3,2017-04-28,44 °C,"22,354 VNĐ",218.90232090000003,7.567 %
3,2017-11-28,44 °C,"22,075 VNĐ",218.96058730000001,7.567 %
3,2017-08-09,44 °C,"21,565 VNĐ",219.023271,7.567 %
3,2017-08-16,44 °C,"21,377 VNĐ",219.08669080000004,7.567 %
3,2017-01-30,45 °C,"21,438 VNĐ",219.1501106,7.567 %
3,2017-08-30,41 °C,"21,517 VNĐ",219.21353050000002,7.567 %
3,2017-09-06,42 °C,"21,395 VNĐ",219.3972867,7.567 %
3,2017-09-13,40 °C,"21,037 VNĐ",219.7414914,7.567 %
3,2017-09-20,41 °C,"20,358 VNĐ",220.08569599999998,7.567 %
3,2017-06-30,38 °C,"19,933 VNĐ",220.42990069999996,7.197 %
3,2017-10-04,37 °C,"19,866 VNĐ",220.74861669999999,7.197 %
3,2017-10-11,35 °C,"20,346 VNĐ",220.9144005,7.197 %
3,2017-10-18,36 °C,"20,461 VNĐ",221.08018419999996,7.197 %
3,2017-04-01,30 °C,"20,218 VNĐ",221.245968,7.197 %
3,2017-11-01,31 °C,"20,006 VNĐ",221.4117517,7.197 %
3,2017-11-08,32 °C,"20,072 VNĐ",221.6432852,7.197 %
3,2017-11-15,34 °C,"19,636 VNĐ",221.9011185,7.197 %
3,2017-02-02,27 °C,"19,247 VNĐ",222.15895189999998,7.197 %
3,2017-09-02,25 °C,"19,162 VNĐ",222.4167852,7.197 %
3,2017-12-06,29 °C,"19,168 VNĐ",222.6426418,7.197 %
3,2017-12-13,27 °C,"18,883 VNĐ",222.8258628,7.197 %
3,2017-12-20,24 °C,"18,986 VNĐ",223.0090839,7.197 %
3,2018-05-23,26 °C,"19,156 VNĐ",223.1923049,6.8329999999999975 %
3,2018-01-03,26 °C,"19,787 VNĐ",223.3755259,6.8329999999999975 %
3,2018-01-10,28 °C,"19,830 VNĐ",223.47005519999996,6.8329999999999975 %
3,2018-01-17,29 °C,"19,963 VNĐ",223.56458450000002,6.8329999999999975 %
3,2018-02-21,30 °C,"20,388 VNĐ",223.6591137,6.8329999999999975 %
3,2018-09-23,26 °C,"20,685 VNĐ",223.753643,6.8329999999999975 %
3,2018-02-07,26 °C,"21,298 VNĐ",223.9170153,6.8329999999999975 %
3,2018-02-14,30 °C,"21,571 VNĐ",224.1320199,6.8329999999999975 %
3,2018-01-24,31 °C,"22,026 VNĐ",224.3470245,6.8329999999999975 %
3,2018-08-25,30 °C,"22,263 VNĐ",224.56202909999996,6.8329999999999975 %
3,2018-03-07,32 °C,"22,657 VNĐ",224.71669530000003,6.8329999999999975 %
3,2018-03-14,33 °C,"22,979 VNĐ",224.79091040000003,6.8329999999999975 %
3,2018-03-21,35 °C,"23,331 VNĐ",224.8651254,6.8329999999999975 %
3,2018-05-26,37 °C,"23,610 VNĐ",224.9393405,6.664 %
3,2018-04-04,36 °C,"23,610 VNĐ",225.0135556,6.664 %
3,2018-04-11,36 °C,"23,525 VNĐ",225.06895409999998,6.664 %
3,2018-04-18,37 °C,"23,143 VNĐ",225.1243526,6.664 %
3,2018-03-27,40 °C,"22,748 VNĐ",225.1797511,6.664 %
3,2018-10-27,38 °C,"22,378 VNĐ",225.23514959999997,6.664 %
3,2018-05-09,36 °C,"22,026 VNĐ",225.2512024,6.664 %
3,2018-05-16,39 °C,"21,608 VNĐ",225.25151680000002,6.664 %
3,2017-12-27,41 °C,"21,244 VNĐ",225.25183130000002,6.664 %
3,2018-07-28,41 °C,"20,946 VNĐ",225.25214580000002,6.664 %
3,2018-06-06,42 °C,"20,588 VNĐ",225.2644795,6.664 %
3,2018-06-13,41 °C,"20,303 VNĐ",225.30686150000002,6.664 %
3,2018-06-20,43 °C,"19,939 VNĐ",225.3492435,6.664 %
3,2018-05-29,42 °C,"19,581 VNĐ",225.3916254,6.334 %
3,2018-07-04,41 °C,"19,757 VNĐ",225.4340074,6.334 %
3,2018-07-11,41 °C,"20,091 VNĐ",225.44388270000002,6.334 %
3,2018-07-18,42 °C,"20,673 VNĐ",225.4537579,6.334 %
3,2018-02-27,43 °C,"20,734 VNĐ",225.4636332,6.334 %
3,2018-09-29,43 °C,"21,201 VNĐ",225.4735085,6.334 %
3,2018-08-08,44 °C,"21,668 VNĐ",225.55586639999999,6.334 %
3,2018-08-15,42 °C,"21,966 VNĐ",225.6925864,6.334 %
3,2018-08-22,43 °C,"22,075 VNĐ",225.8293063,6.334 %
3,2018-06-30,42 °C,"22,633 VNĐ",225.96602630000004,6.334 %
3,2018-09-05,39 °C,"22,554 VNĐ",226.11220669999997,6.334 %
3,2018-09-12,36 °C,"22,578 VNĐ",226.31514959999998,6.334 %
3,2018-09-19,39 °C,"22,245 VNĐ",226.5180926,6.334 %
3,2018-05-01,36 °C,"21,947 VNĐ",226.72103560000002,6.034 %
3,2018-12-01,35 °C,"21,850 VNĐ",226.9239785,6.034 %
3,2018-10-10,37 °C,"21,808 VNĐ",226.96884419999998,6.034 %
3,2018-10-17,37 °C,"21,274 VNĐ",226.9873637,6.034 %
3,2018-02-01,31 °C,"20,546 VNĐ",227.0058832,6.034 %
3,2018-09-02,34 °C,"20,109 VNĐ",227.0244026,6.034 %
3,2018-11-07,31 °C,"19,733 VNĐ",227.05692369999997,6.034 %
3,2018-11-14,31 °C,"19,484 VNĐ",227.1081136,6.034 %
3,2018-11-21,29 °C,"19,460 VNĐ",227.15930350000002,6.034 %
3,2018-07-03,33 °C,"19,405 VNĐ",227.21049330000002,6.034 %
3,2018-12-05,27 °C,"19,223 VNĐ",227.27173480000002,6.034 %
3,2018-12-12,30 °C,"18,798 VNĐ",227.3932855,6.034 %
3,2018-12-19,26 °C,"18,859 VNĐ",227.51483629999998,6.034 %
3,2019-03-23,23 °C,"19,180 VNĐ",227.63638709999998,6.108 %
3,2019-10-23,25 °C,"19,678 VNĐ",227.75793790000003,6.108 %
3,2019-01-09,25 °C,"19,642 VNĐ",227.78936919999998,6.108 %
3,2019-01-16,29 °C,"19,581 VNĐ",227.78475269999998,6.108 %
3,2018-12-24,31 °C,"19,684 VNĐ",227.7801362,6.108 %
3,2019-07-24,31 °C,"20,734 VNĐ",227.77551969999996,6.108 %
3,2019-02-06,29 °C,"21,086 VNĐ",227.81400000000002,6.108 %
3,2019-02-13,30 °C,"21,826 VNĐ",227.9602222,6.108 %
3,2018-12-25,27 °C,"22,518 VNĐ",228.10644440000002,6.108 %
3,2019-07-25,29 °C,"22,196 VNĐ",228.2526667,6.108 %
3,2019-03-06,31 °C,"21,978 VNĐ",228.3819613,6.108 %
3,2019-03-13,35 °C,"21,911 VNĐ",228.4689369,6.108 %
3,2019-03-20,30 °C,"21,881 VNĐ",228.5559125,6.108 %
3,2019-04-25,33 °C,"21,741 VNĐ",228.6428882,5.999 %
3,2019-11-25,34 °C,"21,413 VNĐ",228.72986380000003,5.999 %
3,2019-04-10,36 °C,"20,940 VNĐ",228.72986380000003,5.999 %
3,2019-04-17,33 °C,"20,734 VNĐ",228.72986380000003,5.999 %
3,2019-02-24,35 °C,"20,546 VNĐ",,nan %
3,2019-09-26,34 °C,"20,582 VNĐ",,nan %
3,2019-05-08,38 °C,"20,958 VNĐ",,nan %
3,2019-05-15,41 °C,"21,201 VNĐ",,nan %
3,2019-05-22,39 °C,"21,031 VNĐ",,nan %
3,2019-06-27,40 °C,"20,867 VNĐ",,nan %
3,2019-06-05,39 °C,"20,819 VNĐ",,nan %
3,2019-06-12,41 °C,"21,110 VNĐ",,nan %
3,2019-06-19,43 °C,"21,207 VNĐ",,nan %
3,2019-04-28,41 °C,"20,764 VNĐ",,nan %
3,2019-11-28,42 °C,"20,631 VNĐ",,nan %
3,2019-07-10,41 °C,"21,577 VNĐ",,nan %
3,2019-07-17,43 °C,"21,966 VNĐ",,nan %
4,2016-04-22,22 °C,"15,764 VNĐ",126.4420645,8.623 %
4,2016-11-22,14 °C,"15,613 VNĐ",126.4962581,8.623 %
4,2016-02-10,18 °C,"15,412 VNĐ",126.5262857,8.623 %
4,2016-02-17,21 °C,"15,716 VNĐ",126.55228570000001,8.623 %
4,2016-04-23,22 °C,"16,104 VNĐ",126.57828570000001,8.623 %
4,2016-11-23,25 °C,"16,407 VNĐ",126.6042857,8.623 %
4,2016-03-09,28 °C,"16,644 VNĐ",126.6066452,8.623 %
4,2016-03-16,20 °C,"16,699 VNĐ",126.6050645,8.623 %
4,2016-01-26,24 °C,"16,626 VNĐ",126.60348390000001,7.896 %
4,2016-08-25,27 °C,"16,826 VNĐ",126.60190320000001,7.896 %
4,2016-04-06,28 °C,"17,051 VNĐ",126.5621,7.896 %
4,2016-04-13,28 °C,"17,020 VNĐ",126.47133329999998,7.896 %
4,2016-04-20,27 °C,"16,911 VNĐ",126.38056670000002,7.896 %
4,2016-06-25,28 °C,"17,208 VNĐ",126.2898,7.896 %
4,2016-05-04,31 °C,"17,263 VNĐ",126.20854840000001,7.896 %
4,2016-05-11,34 °C,"17,111 VNĐ",126.18438710000001,7.896 %
4,2016-05-18,34 °C,"16,723 VNĐ",126.16022579999999,7.896 %
4,2016-03-27,35 °C,"16,389 VNĐ",126.1360645,7.896 %
4,2016-10-27,39 °C,"16,189 VNĐ",126.11190320000001,7.896 %
4,2016-06-08,41 °C,"15,989 VNĐ",126.11399999999999,7.896 %
4,2016-06-15,41 °C,"16,104 VNĐ",126.1266,7.896 %
4,2016-01-29,37 °C,"16,189 VNĐ",126.1392,7.372000000000001 %
4,2016-08-28,40 °C,"16,001 VNĐ",126.1518,7.372000000000001 %
4,2016-07-06,39 °C,"15,904 VNĐ",126.1498065,7.372000000000001 %
4,2016-07-13,40 °C,"15,849 VNĐ",126.1283548,7.372000000000001 %
4,2016-07-20,40 °C,"16,080 VNĐ",126.10690320000002,7.372000000000001 %
4,2016-05-29,38 °C,"16,019 VNĐ",126.08545159999998,7.372000000000001 %
4,2016-08-03,39 °C,"16,371 VNĐ",126.064,7.372000000000001 %
4,2016-08-10,39 °C,"16,207 VNĐ",126.0766452,7.372000000000001 %
4,2016-08-17,37 °C,"15,904 VNĐ",126.08929029999999,7.372000000000001 %
4,2016-02-28,38 °C,"15,679 VNĐ",126.1019355,7.372000000000001 %
4,2016-09-29,37 °C,"15,619 VNĐ",126.11458059999998,7.372000000000001 %
4,2016-09-07,32 °C,"15,740 VNĐ",126.14546670000001,7.372000000000001 %
4,2016-09-14,30 °C,"16,031 VNĐ",126.19003329999998,7.372000000000001 %
4,2016-01-01,32 °C,"15,892 VNĐ",126.2346,7.1270000000000024 %
4,2016-07-31,34 °C,"16,049 VNĐ",126.27916670000002,7.1270000000000024 %
4,2016-10-05,31 °C,"16,577 VNĐ",126.3266774,7.1270000000000024 %
4,2016-10-12,32 °C,"16,602 VNĐ",126.38154840000001,7.1270000000000024 %
4,2016-10-19,28 °C,"16,492 VNĐ",126.43641940000002,7.1270000000000024 %
4,2016-05-01,26 °C,"16,377 VNĐ",126.49129029999999,7.1270000000000024 %
4,2016-12-01,26 °C,"16,632 VNĐ",126.5461613,7.1270000000000024 %
4,2016-11-09,24 °C,"16,869 VNĐ",126.6072,7.1270000000000024 %
4,2016-11-16,24 °C,"16,699 VNĐ",126.66926670000001,7.1270000000000024 %
4,2016-03-02,23 °C,"16,547 VNĐ",126.73133329999999,7.1270000000000024 %
4,2016-10-02,21 °C,"17,354 VNĐ",126.7934,7.1270000000000024 %
4,2016-12-07,23 °C,"17,500 VNĐ",126.87948390000001,7.1270000000000024 %
4,2016-12-14,22 °C,"17,518 VNĐ",126.98358059999998,7.1270000000000024 %
4,2016-12-21,19 °C,"17,931 VNĐ",127.0876774,7.1270000000000024 %
4,2017-06-21,20 °C,"18,082 VNĐ",127.19177420000001,6.51 %
4,2017-01-04,16 °C,"18,155 VNĐ",127.3009355,6.51 %
4,2017-01-11,19 °C,"18,307 VNĐ",127.44048390000002,6.51 %
4,2017-01-18,20 °C,"18,337 VNĐ",127.58003229999998,6.51 %
4,2017-03-23,17 °C,"18,179 VNĐ",127.71958059999999,6.51 %
4,2017-10-23,17 °C,"18,404 VNĐ",127.85912900000001,6.51 %
4,2017-02-08,24 °C,"18,556 VNĐ",127.99525,6.51 %
4,2017-02-15,24 °C,"18,731 VNĐ",128.13,6.51 %
4,2017-03-24,23 °C,"20,054 VNĐ",128.26475,6.51 %
4,2017-10-24,25 °C,"21,001 VNĐ",128.3995,6.51 %
4,2017-03-08,26 °C,"21,207 VNĐ",128.5121935,6.51 %
4,2017-03-15,30 °C,"21,116 VNĐ",128.6160645,6.51 %
4,2016-12-25,28 °C,"21,365 VNĐ",128.7199355,5.9460000000000015 %
4,2017-07-25,31 °C,"21,875 VNĐ",128.8238065,5.9460000000000015 %
4,2017-04-05,31 °C,"22,597 VNĐ",128.91073329999998,5.9460000000000015 %
4,2017-04-12,34 °C,"22,943 VNĐ",128.9553,5.9460000000000015 %
4,2017-04-19,32 °C,"22,943 VNĐ",128.9998667,5.9460000000000015 %
4,2017-05-26,32 °C,"23,458 VNĐ",129.04443329999998,5.9460000000000015 %
4,2017-05-03,35 °C,"23,495 VNĐ",129.089,5.9460000000000015 %
4,2017-05-10,35 °C,"23,549 VNĐ",129.0756774,5.9460000000000015 %
4,2017-05-17,37 °C,"22,882 VNĐ",129.0623548,5.9460000000000015 %
4,2017-02-24,39 °C,"22,348 VNĐ",129.0490323,5.9460000000000015 %
4,2017-09-26,40 °C,"22,087 VNĐ",129.0357097,5.9460000000000015 %
4,2017-06-07,42 °C,"21,954 VNĐ",129.0432,5.9460000000000015 %
4,2017-06-14,41 °C,"21,662 VNĐ",129.0663,5.9460000000000015 %
4,2016-12-28,42 °C,"21,262 VNĐ",129.0894,5.644 %
4,2017-07-28,42 °C,"21,049 VNĐ",129.1125,5.644 %
4,2017-07-05,42 °C,"21,620 VNĐ",129.1338387,5.644 %
4,2017-07-12,41 °C,"22,008 VNĐ",129.1507742,5.644 %
4,2017-07-19,42 °C,"22,202 VNĐ",129.16770970000002,5.644 %
4,2017-04-28,43 °C,"22,220 VNĐ",129.1846452,5.644 %
4,2017-11-28,41 °C,"21,947 VNĐ",129.2015806,5.644 %
4,2017-08-09,41 °C,"21,541 VNĐ",129.2405806,5.644 %
4,2017-08-16,41 °C,"21,377 VNĐ",129.2832581,5.644 %
4,2017-01-30,39 °C,"21,438 VNĐ",129.32593549999999,5.644 %
4,2017-08-30,37 °C,"21,565 VNĐ",129.3686129,5.644 %
4,2017-09-06,36 °C,"21,432 VNĐ",129.4306,5.644 %
4,2017-09-13,35 °C,"21,074 VNĐ",129.5183333,5.644 %
4,2017-09-20,36 °C,"20,455 VNĐ",129.6060667,5.644 %
4,2017-06-30,33 °C,"20,018 VNĐ",129.6938,5.143 %
4,2017-10-04,32 °C,"19,921 VNĐ",129.77064520000002,5.143 %
4,2017-10-11,32 °C,"20,394 VNĐ",129.78216129999998,5.143 %
4,2017-10-18,28 °C,"20,400 VNĐ",129.7936774,5.143 %
4,2017-04-01,25 °C,"20,157 VNĐ",129.8051935,5.143 %
4,2017-11-01,24 °C,"19,939 VNĐ",129.81670970000002,5.143 %
4,2017-11-08,25 °C,"19,988 VNĐ",129.82683329999998,5.143 %
4,2017-11-15,24 °C,"19,569 VNĐ",129.8364,5.143 %
4,2017-02-02,19 °C,"19,272 VNĐ",129.84596670000002,5.143 %
4,2017-09-02,16 °C,"19,132 VNĐ",129.8555333,5.143 %
4,2017-12-06,18 °C,"19,108 VNĐ",129.8980645,5.143 %
4,2017-12-13,18 °C,"18,829 VNĐ",129.98454840000002,5.143 %
4,2017-12-20,18 °C,"18,926 VNĐ",130.07103229999998,5.143 %
4,2018-05-23,19 °C,"19,162 VNĐ",130.15751609999998,4.607 %
4,2018-01-03,17 °C,"19,799 VNĐ",130.244,4.607 %
4,2018-01-10,21 °C,"19,860 VNĐ",130.27922579999998,4.607 %
4,2018-01-17,20 °C,"19,963 VNĐ",130.31445159999998,4.607 %
4,2018-02-21,21 °C,"20,352 VNĐ",130.3496774,4.607 %
4,2018-09-23,16 °C,"20,697 VNĐ",130.38490320000002,4.607 %
4,2018-02-07,17 °C,"21,195 VNĐ",130.4546207,4.607 %
4,2018-02-14,21 °C,"21,486 VNĐ",130.5502069,4.607 %
4,2018-01-24,25 °C,"21,960 VNĐ",130.6457931,4.607 %
4,2018-08-25,27 °C,"22,251 VNĐ",130.7413793,4.607 %
4,2018-03-07,30 °C,"22,494 VNĐ",130.82619350000002,4.607 %
4,2018-03-14,30 °C,"22,809 VNĐ",130.8966452,4.607 %
4,2018-03-21,36 °C,"23,179 VNĐ",130.96709679999998,4.607 %
4,2018-05-26,34 °C,"23,446 VNĐ",131.03754840000002,4.308 %
4,2018-04-04,34 °C,"23,549 VNĐ",131.108,4.308 %
4,2018-04-11,34 °C,"23,446 VNĐ",131.11733329999998,4.308 %
4,2018-04-18,38 °C,"23,119 VNĐ",131.12666670000002,4.308 %
4,2018-03-27,40 °C,"22,736 VNĐ",131.136,4.308 %
4,2018-10-27,34 °C,"22,360 VNĐ",131.14533329999998,4.308 %
4,2018-05-09,34 °C,"21,966 VNĐ",131.0983226,4.308 %
4,2018-05-16,39 °C,"21,547 VNĐ",131.02877420000002,4.308 %
4,2017-12-27,39 °C,"21,134 VNĐ",130.95922579999998,4.308 %
4,2018-07-28,39 °C,"20,831 VNĐ",130.8896774,4.308 %
4,2018-06-06,40 °C,"20,461 VNĐ",130.82953329999998,4.308 %
4,2018-06-13,41 °C,"20,200 VNĐ",130.7929,4.308 %
4,2018-06-20,42 °C,"19,763 VNĐ",130.75626670000003,4.308 %
4,2018-05-29,40 °C,"19,338 VNĐ",130.7196333,4.077 %
4,2018-07-04,38 °C,"19,563 VNĐ",130.683,4.077 %
4,2018-07-11,40 °C,"19,799 VNĐ",130.70129029999998,4.077 %
4,2018-07-18,41 °C,"20,364 VNĐ",130.7195806,4.077 %
4,2018-02-27,42 °C,"20,473 VNĐ",130.73787099999998,4.077 %
4,2018-09-29,42 °C,"21,092 VNĐ",130.7561613,4.077 %
4,2018-08-08,41 °C,"21,553 VNĐ",130.7909677,4.077 %
4,2018-08-15,38 °C,"21,905 VNĐ",130.8381613,4.077 %
4,2018-08-22,38 °C,"22,123 VNĐ",130.8853548,4.077 %
4,2018-06-30,41 °C,"22,506 VNĐ",130.93254840000003,4.077 %
4,2018-09-05,34 °C,"22,487 VNĐ",130.97766670000001,4.077 %
4,2018-09-12,34 °C,"22,578 VNĐ",131.01033329999999,4.077 %
4,2018-09-19,36 °C,"22,245 VNĐ",131.043,4.077 %
4,2018-05-01,32 °C,"21,966 VNĐ",131.0756667,3.8789999999999996 %
4,2018-12-01,29 °C,"21,862 VNĐ",131.1083333,3.8789999999999996 %
4,2018-10-10,32 °C,"21,905 VNĐ",131.14996770000002,3.8789999999999996 %
4,2018-10-17,32 °C,"21,322 VNĐ",131.19309679999998,3.8789999999999996 %
4,2018-02-01,27 °C,"20,655 VNĐ",131.2362258,3.8789999999999996 %
4,2018-09-02,30 °C,"20,248 VNĐ",131.2793548,3.8789999999999996 %
4,2018-11-07,25 °C,"19,848 VNĐ",131.3258,3.8789999999999996 %
4,2018-11-14,28 °C,"19,617 VNĐ",131.37666670000002,3.8789999999999996 %
4,2018-11-21,25 °C,"19,660 VNĐ",131.4275333,3.8789999999999996 %
4,2018-07-03,27 °C,"19,581 VNĐ",131.4784,3.8789999999999996 %
4,2018-12-05,21 °C,"19,375 VNĐ",131.537,3.8789999999999996 %
4,2018-12-12,22 °C,"18,883 VNĐ",131.642,3.8789999999999996 %
4,2018-12-19,19 °C,"18,962 VNĐ",131.747,3.8789999999999996 %
4,2019-03-23,17 °C,"19,278 VNĐ",131.852,3.9210000000000003 %
4,2019-10-23,19 °C,"19,630 VNĐ",131.957,3.9210000000000003 %
4,2019-01-09,17 °C,"19,611 VNĐ",132.030871,3.9210000000000003 %
4,2019-01-16,24 °C,"19,539 VNĐ",132.0922903,3.9210000000000003 %
4,2018-12-24,25 °C,"19,611 VNĐ",132.1537097,3.9210000000000003 %
4,2019-07-24,25 °C,"20,637 VNĐ",132.215129,3.9210000000000003 %
4,2019-02-06,22 °C,"20,940 VNĐ",132.2725714,3.9210000000000003 %
4,2019-02-13,22 °C,"21,856 VNĐ",132.32007140000002,3.9210000000000003 %
4,2018-12-25,21 °C,"22,415 VNĐ",132.3675714,3.9210000000000003 %
4,2019-07-25,27 °C,"22,129 VNĐ",132.41507140000002,3.9210000000000003 %
4,2019-03-06,27 °C,"21,911 VNĐ",132.4668065,3.9210000000000003 %
4,2019-03-13,29 °C,"21,802 VNĐ",132.529129,3.9210000000000003 %
4,2019-03-20,25 °C,"21,693 VNĐ",132.59145159999997,3.9210000000000003 %
4,2019-04-25,29 °C,"21,553 VNĐ",132.65377420000002,3.8960000000000004 %
4,2019-11-25,30 °C,"21,262 VNĐ",132.71609679999997,3.8960000000000004 %
4,2019-04-10,32 °C,"20,849 VNĐ",132.71609679999997,3.8960000000000004 %
4,2019-04-17,29 °C,"20,613 VNĐ",132.71609679999997,3.8960000000000004 %
4,2019-02-24,32 °C,"20,443 VNĐ",,nan %
4,2019-09-26,32 °C,"20,455 VNĐ",,nan %
4,2019-05-08,35 °C,"20,855 VNĐ",,nan %
4,2019-05-15,38 °C,"21,007 VNĐ",,nan %
4,2019-05-22,40 °C,"20,861 VNĐ",,nan %
4,2019-06-27,39 °C,"20,710 VNĐ",,nan %
4,2019-06-05,40 °C,"20,722 VNĐ",,nan %
4,2019-06-12,40 °C,"20,952 VNĐ",,nan %
4,2019-06-19,43 °C,"20,946 VNĐ",,nan %
